,handle,created_at,tweet_text,key_word_list
2004,RepHankJohnson,2022-12-02T15:47:10.000Z,"This week, we recognized #WorldAIDSDay. We must still prioritize educating &amp; eradicating the stigma &amp; discrimination that can be a barrier to care. TY to all who work to end this epidemic &amp; to the @LGBTEqCaucus for all that you do to bring us together in this fight. https://t.co/WimUUXaDlE","['week', 'recognize', 'worldaidsday', 'still', 'prioritize', 'educating', 'amp', 'eradicate', 'stigma', 'amp', 'discrimination', 'barrier', 'care', 'ty', 'work', 'end', 'epidemic', 'amp', 'do', 'bring', 'together', 'fight']"
2005,RepHankJohnson,2022-12-01T19:27:53.000Z,"I joined every @HouseDemocrats to vote YES on H Con Res 119 to provide 7 paid sick days to America’s railroad workers. Because everyone deserves to seek emergency treatment, attend routine appointments, and be there for their family. The Senate must vote YES as well. https://t.co/VGqOWFeiFN","['join', 'vote', 'h', 'con', 'res', 'provide', 'pay', 'sick', 'day', 'america', 'railroad', 'worker', 'deserve', 'seek', 'emergency', 'treatment', 'attend', 'routine', 'appointment', 'there', 'family', 'senate', 'vote', 'as', 'well']"
2006,RepHankJohnson,2022-12-01T16:30:50.000Z,"As an outgoing member of @TheBlackCaucus leadership, I commend &amp; congratulate our new Executive Committee for the 118th Congress, particularly my GA colleague @RepLucyMcBath but also @RepHorsford, @RepYvetteClarke, @RepTroyCarter &amp; @RepStricklandWA https://t.co/NuQcfB1B9P","['outgoing', 'member', 'leadership', 'commend', 'amp', 'congratulate', 'new', 'executive', 'committee', 'congress', 'particularly', 'ga', 'colleague', 'also', 'amp']"
2007,RepHankJohnson,2022-11-30T18:41:11.000Z,I look forward to your leadership and I offer heartfelt congratulations to my dear brother!,"['look', 'forward', 'leadership', 'offer', 'heartfelt', 'congratulation', 'dear', 'brother']"
2008,RepHankJohnson,2022-11-30T18:41:11.000Z,".@repjeffries Congratulations to my colleague &amp; friend on his momentous election as leader of House Democrats. Becoming the first Black to lead a major party in Congress is a historic achievement, and a testament to his great work as a congressman and a leader in our caucus.","['congratulation', 'colleague', 'amp', 'friend', 'momentous', 'election', 'leader', 'house', 'democrats', 'become', 'first', 'black', 'lead', 'major', 'party', 'congress', 'historic', 'achievement', 'testament', 'great', 'work', 'congressman', 'leader', 'caucus']"
2009,RepHankJohnson,2022-11-30T17:26:59.000Z,Parties &amp; lawyers -- a wining &amp; dining #SCOTUS justices while they have pending business before the court. It's vein of corruption that has infected court like a cancer. It needs to be investigated &amp; rooted out. @DeanObeidallah @SXMProgress https://t.co/Ao14IWq6e0,"['party', 'amp', 'lawyer', 'wining', 'amp', 'dine', 'scotus', 'justice', 'have', 'pende', 'business', 'court', 'vein', 'corruption', 'infect', 'court', 'cancer', 'need', 'investigate', 'amp', 'root']"
2020,RepMondaire,2022-12-06T18:11:21.000Z,RT @RepMondaire: Why are so many of my Republican colleagues silent on Donald Trump’s call to “terminate” the Constitution?,"['rt', 'so', 'many', 'republican', 'colleague', 'silent', 'donald', 'trump', 'call', 'terminate', 'constitution']"
2021,RepMondaire,2022-12-06T15:30:00.000Z,"Grateful to see the Biden administration heed my call—alongside @RepPressley and @RepCori—to extend and redesignate Haiti for TPS. 

Haitians in New York, and across the country, deserve our protection—full stop.

https://t.co/ID4bW4rgc4","['grateful', 'see', 'biden', 'administration', 'heed', 'call', 'extend', 'redesignate', 'haiti', 'tps', 'haitians', 'new', 'york', 'country', 'deserve', 'protection', 'full', 'stop']"
2022,RepMondaire,2022-12-06T13:34:08.000Z,Why are so many of my Republican colleagues silent on Donald Trump’s call to “terminate” the Constitution?,"['so', 'many', 'republican', 'colleague', 'silent', 'donald', 'trump', 'call', 'terminate', 'constitution']"
2023,RepMondaire,2022-12-05T21:37:05.000Z,"RT @RepMondaire: The Respect for Marriage Act is a big step forward in our fight to protect same-sex and interracial marriage.

It’s a sham…","['rt', 'respect', 'marriage', 'act', 'big', 'step', 'forward', 'fight', 'protect', 'same', 'sex', 'interracial', 'marriage', 'sham']"
2024,RepMondaire,2022-12-05T15:00:31.000Z,"The Respect for Marriage Act is a big step forward in our fight to protect same-sex and interracial marriage.

It’s a shame we even have to pass this legislation—but because of Republican extremism and the far-right justices on the Supreme Court, we do. https://t.co/AotGormO1S","['respect', 'marriage', 'act', 'big', 'step', 'forward', 'fight', 'protect', 'same', 'sex', 'interracial', 'marriage', 'shame', 'even', 'have', 'pass', 'legislation', 'republican', 'extremism', 'far', 'right', 'justice', 'supreme', 'court', 'do']"
2025,RepMondaire,2022-12-04T13:34:40.000Z,"Working families are still being squeezed by rising costs, yet corporate profits hit a record high of $2.08 trillion last quarter. This isn’t capitalism, it’s a shakedown of hardworking people.","['work', 'family', 'still', 'squeeze', 'rise', 'cost', 'corporate', 'profit', 'hit', 'record', 'high', 'last', 'quarter', 'capitalism', 'shakedown', 'hardworking', 'people']"
2026,RepMondaire,2022-12-03T13:30:00.000Z,The Supreme Court has become a breeding ground for ethics violations at the hands of far-right activists cosplaying as judges. The justices cannot be trusted to self-regulate any longer. They need a binding code of ethics.,"['supreme', 'court', 'become', 'breeding', 'ground', 'ethic', 'violation', 'hand', 'far', 'right', 'activist', 'cosplaye', 'judge', 'justice', 'trust', 'self', 'regulate', 'any', 'long', 'need', 'bind', 'code', 'ethic']"
2027,RepMondaire,2022-12-02T20:22:02.000Z,"RT @humanrights1st: Haitians face an unprecedented crisis in their home country &amp; seek protection in the US from violence, persecution, and…","['rt', 'haitians', 'face', 'unprecedented', 'crisis', 'home', 'country', 'amp', 'seek', 'protection', 'us', 'violence', 'persecution']"
2028,RepMondaire,2022-12-02T14:35:00.000Z,"It’s hard to wrap two years of fighting for our democracy and working families, but I went ahead and gave it a shot.

I’ve been busy, so here’s my #SpotifyWrapped for the 117th Congress. https://t.co/w25GjaxQ5H","['hard', 'wrap', 'year', 'fighting', 'democracy', 'working', 'family', 'go', 'ahead', 'give', 'shot', 'busy', 'so', 'here', 'spotifywrapped', 'congress']"
2029,RepMondaire,2022-12-01T15:56:23.000Z,"Haiti is facing turmoil, and a crisis of unimaginable proportions—and we have a duty to protect those seeking safe haven in the United States.

That's why @RepCori, @RepPressley, and I are calling for @DHSgov to extend and re-designate Haiti for TPS. 

https://t.co/ZPEhBgDuY2","['haiti', 'face', 'turmoil', 'crisis', 'unimaginable', 'proportion', 'have', 'duty', 'protect', 'seek', 'safe', 'haven', 'united', 'states', 'call', 'extend', 're', 'designate', 'haiti', 'tps']"
2070,RepMarcyKaptur,2022-12-02T21:03:51.000Z,"Happy 100th birthday to Mr. Cliff Bennett, a true American hero! https://t.co/JbtrX8FrMk","['happy', 'birthday', 'cliff', 'bennett', 'true', 'american', 'hero']"
2071,RepMarcyKaptur,2022-12-02T14:27:07.000Z,Congratulations to the Fighting Irish of Toledo Central Catholic - Ohio High School Football Division II State Champions! 🏆 https://t.co/iRvGK0OXVw,"['congratulation', 'fighting', 'irish', 'toledo', 'central', 'catholic', 'ohio', 'high', 'school', 'football', 'division', 'ii', 'state', 'champions']"
2072,RepMarcyKaptur,2022-12-01T16:32:20.000Z,"Today, I had the honor of nominating Jim Clyburn as the Democratic Assistant Leader in the U.S. House.

Jim inspires all of us to not just find common ground with one another, but to seek a higher ground, to raise up our nation – and lift up all around him. https://t.co/XJ1zELZGNv","['today', 'have', 'honor', 'nominate', 'jim', 'clyburn', 'democratic', 'assistant', 'leader', 'house', 'jim', 'inspire', 'just', 'find', 'common', 'ground', 'seek', 'high', 'ground', 'raise', 'nation', 'lift', 'all']"
2073,RepMarcyKaptur,2022-11-30T19:34:45.000Z,"Rail chieftains owned by Wall Street companies live high off the hog from the sweat of railroad workers.

Last year, railroads earned $20 billion in profits, but refused to allow their workers seven paid sick days. Really?

Shame on them! https://t.co/E60uOx7HPF","['rail', 'chieftain', 'own', 'wall', 'street', 'company', 'live', 'high', 'hog', 'sweat', 'railroad', 'worker', 'last', 'year', 'railroad', 'earn', 'profit', 'refuse', 'allow', 'worker', 'pay', 'sick', 'day', 'really', 'shame']"
2074,RepMarcyKaptur,2022-11-28T18:25:16.000Z,"With the new 9th District stretching from the Indiana border to Sandusky County, we're wasting no time getting out to introduce ourselves and make new friends.

I had a great time stopping by Tackle Box 2 in Fremont - an iconic fish house home to tasty food and friendly staff! https://t.co/04e3d4lsW8","['new', 'district', 'stretch', 'indiana', 'border', 'sandusky', 'county', 'waste', 'time', 'get', 'introduce', 'make', 'new', 'friend', 'have', 'great', 'time', 'stop', 'tackle', 'box', 'fremont', 'iconic', 'fish', 'house', 'home', 'tasty', 'food', 'friendly', 'staff']"
2075,RepMarcyKaptur,2022-11-24T15:00:06.000Z,"As we gather around the table with friends and family, wishing one and all a very Happy Thanksgiving! https://t.co/gfrSHqMa2o","['gather', 'table', 'friend', 'family', 'wish', 'very', 'happy', 'thanksgiving']"
2076,RepMarcyKaptur,2022-11-21T17:02:32.000Z,"Jim Clyburn is a tireless champion for the American Middle Class, and I am honored to support his continued service on behalf of the American people. https://t.co/OJvhhl4Htb","['jim', 'clyburn', 'tireless', 'champion', 'american', 'middle', 'class', 'honor', 'support', 'continue', 'service', 'behalf', 'american', 'people']"
2077,RepMarcyKaptur,2022-11-17T17:13:09.000Z,"Excited to welcome the newest members of the U.S. House of Representatives.

Looking forward to working together to advance American progress! https://t.co/C1I3ZfxOtH","['excited', 'welcome', 'new', 'member', 'house', 'representatives', 'look', 'forward', 'work', 'together', 'advance', 'american', 'progress']"
2078,RepMarcyKaptur,2022-11-15T22:10:05.000Z,"Reports of Russian missiles striking Poland are extraordinarily troubling.

While we await further information, I will emphasize the United States’ strong commitment to the defense of our friend and ally Poland, as well as to the security of the entire NATO alliance.","['report', 'russian', 'missile', 'strike', 'poland', 'extraordinarily', 'troubling', 'await', 'further', 'information', 'emphasize', 'united', 'states', 'strong', 'commitment', 'defense', 'friend', 'ally', 'poland', 'as', 'well', 'security', 'entire', 'nato', 'alliance']"
2079,RepMarcyKaptur,2022-11-11T14:27:19.000Z,"Service to country ensures that the blessings of freedom and Liberty are gifted to each and every citizen of our nation.

Today, we say thank you to our veterans - for your courage and sacrifice. For your patriotism. And for your unwavering commitment to America's highest ideals. https://t.co/QhYXJUi2E3","['service', 'country', 'ensure', 'blessing', 'freedom', 'liberty', 'gifted', 'citizen', 'nation', 'today', 'say', 'thank', 'veteran', 'courage', 'sacrifice', 'patriotism', 'unwavering', 'commitment', 'america', 'high', 'ideal']"
2090,USRepKeating,2022-12-07T00:40:30.000Z,"That’s why I introduced H.Res. 1435, a resolution that called on the President to support the creation of a Special Tribunal for the Punishment of the Crime of Aggression against Ukraine, a resolution that I encourage my colleagues in Congress to support.","['introduce', 'resolution', 'call', 'president', 'support', 'creation', 'special', 'tribunal', 'punishment', 'crime', 'aggression', 'ukraine', 'resolution', 'encourage', 'colleague', 'congress', 'support']"
2091,USRepKeating,2022-12-07T00:40:29.000Z,I sat down with members of the @ua_parliament &amp; advisors in @ZelenskyyUa’s office to discuss the creation of a Special Tribunal for the Crime of Aggression in Ukraine. Holding #Russia accountable under international law is a moral imperative for all in the international community https://t.co/2Yv4MnV7ON,"['sit', 'member', 'amp', 'advisor', 'office', 'discuss', 'creation', 'special', 'tribunal', 'crime', 'aggression', 'ukraine', 'hold', 'russia', 'accountable', 'international', 'law', 'moral', 'imperative', 'international', 'community']"
2092,USRepKeating,2022-12-06T23:08:52.000Z,"As proven by the bi-partisan nature of our meeting, members of Congress will continue to work together to help meet the humanitarian needs in Ukraine today.","['prove', 'bi', 'partisan', 'nature', 'meeting', 'member', 'congress', 'continue', 'work', 'together', 'help', 'meet', 'humanitarian', 'need', 'ukraine', 'today']"
2093,USRepKeating,2022-12-06T23:08:52.000Z,"The Ukrainian MPs also stressed the urgent need for additional aid, as their families and children shelter without electricity in the freezing winter months.","['ukrainian', 'mp', 'also', 'stress', 'urgent', 'need', 'additional', 'aid', 'family', 'child', 'shelter', 'electricity', 'freezing', 'winter', 'month']"
2094,USRepKeating,2022-12-06T23:08:51.000Z,"Today I joined a round table organized by the #Ukraine Caucus with senior members of the @ua_parliament. The Ukrainian MPs thanked the United States for spearheading efforts to provide aid to Ukraine, especially related to export of their grain harvest. https://t.co/XwtQKOfxEe","['today', 'join', 'round', 'table', 'organize', 'ukraine', 'caucus', 'senior', 'member', 'ukrainian', 'mp', 'thank', 'united', 'states', 'spearhead', 'effort', 'provide', 'aid', 'ukraine', 'especially', 'relate', 'export', 'grain', 'harvest']"
2095,USRepKeating,2022-12-05T21:42:36.000Z,Appreciated meeting 🇩🇪 &amp; 🇺🇸 influencers along with @tysonbarker to discuss disinfo as part of a @dgapev exchange program. Each of these creators are vital voices in their communities and their partnership is essential for fighting malign actors and their use of dis &amp; misinfo. https://t.co/gRoMF6eGmN,"['appreciated', 'meeting', 'amp', 'influencer', 'discuss', 'disinfo', 'part', 'exchange', 'program', 'creator', 'vital', 'voice', 'community', 'partnership', 'essential', 'fight', 'malign', 'actor', 'use', 'dis', 'amp', 'misinfo']"
2096,USRepKeating,2022-11-30T22:50:02.000Z,Glad to welcome President @EmmanuelMacron as Co-Chair of the Congressional French Caucus. Today’s warm welcome at the @librarycongress underscores the strong 🇺🇸 🇫🇷 alliance as well as our transatlantic approach to tackle common challenges and defend a shared belief in democracy. https://t.co/ZmYScRhjYq,"['glad', 'welcome', 'president', 'co', 'chair', 'congressional', 'french', 'caucus', 'today', 'warm', 'welcome', 'underscore', 'strong', 'alliance', 'as', 'well', 'transatlantic', 'approach', 'tackle', 'common', 'challenge', 'defend', 'share', 'belief', 'democracy']"
